branchId,departmentId,serviceType,sameDepartmentPeopleAhead,dayOfWeek,hourOfDay,actualWaitMinutes
651b2c3d,deptC,walk-in,12,6,9,151.41
651b2c3e,deptB,online,4,5,15,72.14
651b2c3f,deptC,kiosk,12,2,19,113.95
651b2c3e,deptB,walk-in,11,2,12,302.59
651b2c3f,deptB,walk-in,11,1,11,225.88
651b2c3f,deptC,kiosk,7,1,8,56.75
651b2c3f,deptC,kiosk,15,2,19,175.02
651b2c3f,deptC,online,4,0,15,38.06
651b2c3f,deptA,kiosk,14,5,13,178.19
651b2c3d,deptA,kiosk,10,4,13,138.47
651b2c3d,deptB,walk-in,14,1,10,232.65
651b2c3d,deptA,kiosk,11,4,11,141.38
651b2c3f,deptA,kiosk,12,5,16,107.57
651b2c3e,deptC,kiosk,8,0,19,159.38
651b2c3e,deptC,kiosk,15,6,20,192.85
651b2c3e,deptC,walk-in,8,5,17,141.67
651b2c3d,deptA,kiosk,7,0,16,76.91
651b2c3f,deptC,kiosk,13,6,11,154.53
651b2c3e,deptC,online,6,0,8,54.51
651b2c3e,deptC,walk-in,18,0,18,343.53
651b2c3f,deptB,walk-in,14,6,19,316.22
651b2c3d,deptA,walk-in,0,3,9,11.08
651b2c3e,deptC,online,19,0,11,213.26
651b2c3d,deptB,kiosk,4,0,9,75.14
651b2c3f,deptA,walk-in,19,3,12,311.57
651b2c3f,deptC,walk-in,14,6,11,101.54
651b2c3f,deptA,walk-in,9,3,9,106.51
651b2c3e,deptA,online,8,6,18,105.43
651b2c3d,deptC,walk-in,15,1,10,157.02
651b2c3d,deptB,kiosk,0,2,8,14.88
651b2c3e,deptC,kiosk,22,4,17,279.95
651b2c3f,deptB,kiosk,2,0,13,51.15
651b2c3f,deptB,kiosk,12,5,17,235.42
651b2c3d,deptC,online,10,5,13,96.84
651b2c3e,deptC,walk-in,15,6,12,295.39
651b2c3e,deptB,walk-in,10,4,15,282.00
651b2c3e,deptC,online,0,1,8,9.08
651b2c3e,deptC,kiosk,8,0,17,119.74
651b2c3e,deptA,kiosk,7,6,8,115.05
651b2c3f,deptA,online,12,2,17,137.57
651b2c3f,deptA,online,13,1,12,96.48
651b2c3e,deptB,online,2,5,16,43.05
651b2c3d,deptB,online,7,0,13,132.60
651b2c3d,deptA,kiosk,19,3,11,260.05
651b2c3e,deptC,kiosk,0,4,16,8.30
651b2c3f,deptA,online,11,1,12,88.50
651b2c3f,deptC,kiosk,4,0,20,36.83
651b2c3e,deptC,kiosk,4,1,13,49.33
651b2c3d,deptA,online,17,2,10,131.33
651b2c3d,deptC,online,17,0,11,113.52
651b2c3e,deptA,online,15,6,14,182.55
651b2c3e,deptC,walk-in,4,1,16,81.26
651b2c3d,deptB,walk-in,5,3,20,81.89
651b2c3e,deptA,walk-in,11,2,17,193.79
651b2c3d,deptA,walk-in,15,3,12,247.26
651b2c3d,deptC,walk-in,10,4,14,106.24
651b2c3d,deptA,online,7,5,16,55.67
651b2c3e,deptC,kiosk,11,3,10,87.84
651b2c3e,deptA,kiosk,14,1,13,247.97
651b2c3e,deptB,kiosk,15,6,19,312.15
651b2c3f,deptA,walk-in,6,1,19,94.31
651b2c3d,deptB,online,8,6,17,162.82
651b2c3f,deptC,walk-in,15,5,9,108.08
651b2c3d,deptA,walk-in,20,4,17,405.76
651b2c3d,deptC,online,6,3,15,32.32
651b2c3e,deptB,online,22,4,17,365.91
651b2c3f,deptB,online,14,4,20,144.10
651b2c3e,deptC,walk-in,11,3,14,151.03
651b2c3e,deptB,online,11,1,11,227.07
651b2c3e,deptC,kiosk,14,6,12,168.60
651b2c3e,deptA,walk-in,1,6,14,23.72
651b2c3d,deptA,online,14,2,10,148.13
651b2c3d,deptB,online,11,1,10,136.63
651b2c3f,deptB,kiosk,5,0,10,64.46
651b2c3e,deptB,walk-in,15,3,19,382.47
651b2c3e,deptC,walk-in,18,0,10,278.16
651b2c3d,deptA,walk-in,7,4,12,100.99
651b2c3e,deptA,online,12,2,15,125.27
651b2c3d,deptC,online,15,0,17,166.76
651b2c3e,deptB,kiosk,12,4,20,221.42
651b2c3d,deptA,kiosk,9,6,11,100.05
651b2c3e,deptB,kiosk,6,6,16,172.66
651b2c3d,deptC,walk-in,4,2,14,43.18
651b2c3e,deptA,walk-in,9,6,10,136.68
651b2c3e,deptB,walk-in,19,5,17,536.24
651b2c3d,deptA,online,9,2,12,84.34
651b2c3d,deptA,walk-in,19,3,10,213.36
651b2c3d,deptA,walk-in,12,0,14,116.55
651b2c3e,deptA,walk-in,8,4,8,113.85
651b2c3e,deptC,online,13,1,13,175.34
651b2c3f,deptB,kiosk,15,2,8,183.31
651b2c3e,deptB,online,11,6,18,171.87
651b2c3e,deptB,kiosk,10,1,18,201.49
651b2c3e,deptA,kiosk,8,4,20,96.47
651b2c3e,deptA,walk-in,13,5,17,223.94
651b2c3e,deptC,kiosk,5,5,17,75.41
651b2c3d,deptB,online,21,4,10,349.46
651b2c3e,deptC,walk-in,9,2,16,112.33
651b2c3e,deptC,walk-in,15,3,18,247.40
651b2c3e,deptB,kiosk,13,4,13,326.60
651b2c3e,deptC,online,7,4,13,61.20
651b2c3f,deptA,online,12,5,19,106.79
651b2c3e,deptA,walk-in,21,5,11,429.32
651b2c3e,deptC,walk-in,12,2,16,163.02
651b2c3f,deptA,walk-in,8,1,10,96.10
651b2c3f,deptA,kiosk,15,5,12,202.92
651b2c3e,deptC,walk-in,8,6,14,118.86
651b2c3d,deptC,walk-in,15,6,10,148.32
651b2c3d,deptC,kiosk,17,0,12,214.34
651b2c3d,deptB,kiosk,7,0,17,191.01
651b2c3e,deptC,online,12,6,10,107.72
651b2c3e,deptA,kiosk,11,1,20,189.55
651b2c3f,deptC,kiosk,12,5,15,97.92
651b2c3d,deptB,walk-in,5,3,18,186.46
651b2c3d,deptB,online,0,5,13,12.97
651b2c3d,deptC,kiosk,1,5,9,19.05
651b2c3e,deptA,walk-in,0,1,14,14.68
651b2c3d,deptA,walk-in,20,1,17,371.71
651b2c3f,deptB,kiosk,15,4,9,235.66
651b2c3f,deptC,online,20,5,12,174.98
651b2c3f,deptB,online,20,5,12,324.97
651b2c3f,deptB,online,11,1,11,146.72
651b2c3f,deptA,online,0,4,9,6.89
651b2c3d,deptB,online,21,2,17,380.35
651b2c3d,deptC,walk-in,6,4,19,78.80
651b2c3e,deptA,online,11,4,20,152.89
651b2c3f,deptC,kiosk,6,0,12,56.75
651b2c3d,deptB,walk-in,5,3,13,152.53
651b2c3e,deptC,kiosk,6,2,11,95.86
651b2c3e,deptC,kiosk,10,4,12,121.29
651b2c3e,deptA,walk-in,16,1,10,139.93
651b2c3e,deptC,walk-in,2,3,9,28.19
651b2c3e,deptB,kiosk,9,4,14,195.20
651b2c3e,deptA,online,4,0,19,54.62
651b2c3e,deptB,walk-in,15,5,12,499.06
651b2c3e,deptC,online,10,5,8,85.52
651b2c3e,deptC,online,16,5,17,190.16
651b2c3d,deptB,walk-in,13,3,19,334.73
651b2c3d,deptC,online,16,4,10,79.89
651b2c3d,deptB,online,9,1,10,129.98
651b2c3e,deptC,walk-in,9,6,16,137.32
651b2c3d,deptB,online,10,2,11,100.31
651b2c3d,deptB,online,13,3,13,192.46
651b2c3f,deptC,kiosk,13,5,8,110.38
651b2c3e,deptC,online,17,1,19,166.11
651b2c3d,deptC,walk-in,13,6,8,174.14
651b2c3e,deptA,kiosk,25,3,10,272.64
651b2c3e,deptC,walk-in,7,5,13,117.65
651b2c3f,deptC,online,10,0,12,90.37
651b2c3f,deptC,walk-in,12,5,12,148.66
651b2c3d,deptC,online,6,0,13,71.49
651b2c3d,deptA,walk-in,19,6,19,417.04
651b2c3f,deptC,online,9,5,9,57.86
651b2c3d,deptC,kiosk,19,6,11,198.29
651b2c3f,deptC,online,23,1,12,125.98
651b2c3e,deptC,walk-in,11,1,18,187.56
651b2c3e,deptB,kiosk,16,2,17,340.63
651b2c3d,deptC,online,0,6,16,8.06
651b2c3d,deptA,walk-in,3,3,16,55.46
651b2c3e,deptA,online,22,4,12,343.36
651b2c3e,deptA,kiosk,3,2,8,39.94
651b2c3f,deptC,kiosk,0,3,8,7.94
651b2c3f,deptB,kiosk,13,1,12,195.25
651b2c3e,deptA,online,0,5,13,11.54
651b2c3f,deptB,online,6,1,14,73.32
651b2c3d,deptC,walk-in,6,2,13,69.24
651b2c3d,deptA,online,6,1,14,55.74
651b2c3f,deptB,online,15,0,16,139.18
651b2c3d,deptC,walk-in,21,2,12,240.39
651b2c3d,deptB,kiosk,12,2,16,168.94
651b2c3d,deptB,walk-in,15,6,17,452.12
651b2c3d,deptB,kiosk,14,0,11,218.43
651b2c3d,deptA,online,2,6,13,29.61
651b2c3e,deptA,walk-in,18,5,11,404.23
651b2c3f,deptC,kiosk,7,5,14,55.90
651b2c3d,deptA,kiosk,9,5,20,94.17
651b2c3f,deptA,walk-in,11,5,15,119.27
651b2c3f,deptB,kiosk,6,0,20,113.45
651b2c3d,deptB,walk-in,7,3,20,100.50
651b2c3d,deptC,kiosk,10,2,19,103.23
651b2c3f,deptC,online,21,0,10,160.44
651b2c3e,deptC,kiosk,3,0,14,44.43
651b2c3f,deptB,online,19,1,18,255.88
651b2c3d,deptC,online,0,5,20,6.88
651b2c3e,deptC,online,13,3,11,148.89
651b2c3d,deptA,walk-in,6,3,9,81.83
651b2c3f,deptB,walk-in,6,5,16,133.28
651b2c3f,deptA,walk-in,3,6,14,35.72
651b2c3d,deptB,kiosk,15,3,11,320.02
651b2c3d,deptC,walk-in,0,4,13,11.75
651b2c3e,deptC,kiosk,7,4,14,91.90
651b2c3f,deptB,kiosk,9,2,16,101.84
651b2c3f,deptB,kiosk,12,6,15,190.05
651b2c3e,deptB,kiosk,14,4,14,305.14
651b2c3e,deptA,online,12,5,16,130.30
651b2c3e,deptA,walk-in,16,4,17,334.71
651b2c3e,deptC,online,17,0,12,203.70
651b2c3d,deptC,kiosk,19,1,19,214.68
651b2c3e,deptC,online,8,6,13,113.35
651b2c3e,deptA,online,20,5,17,318.51
651b2c3d,deptA,online,11,5,9,94.81
651b2c3e,deptA,online,15,6,9,193.25
651b2c3f,deptC,kiosk,9,4,17,100.30
651b2c3e,deptB,kiosk,0,3,14,21.21
651b2c3f,deptB,walk-in,19,4,19,241.64
651b2c3d,deptB,online,6,4,13,120.89
651b2c3d,deptB,walk-in,15,2,16,268.72
651b2c3d,deptC,kiosk,5,0,9,53.08
651b2c3d,deptC,kiosk,14,6,8,121.51
651b2c3f,deptB,kiosk,7,4,15,122.16
651b2c3f,deptA,online,9,3,13,92.10
651b2c3e,deptB,kiosk,24,3,12,554.96
651b2c3d,deptB,online,3,4,14,45.82
651b2c3d,deptC,kiosk,13,5,19,175.71
651b2c3f,deptC,kiosk,19,5,19,163.79
651b2c3f,deptC,kiosk,11,0,12,116.67
651b2c3d,deptC,walk-in,6,0,15,85.75
651b2c3e,deptC,walk-in,21,0,18,321.88
651b2c3f,deptB,online,21,6,18,309.87
651b2c3f,deptA,walk-in,20,3,18,282.21
651b2c3e,deptB,online,14,6,13,248.56
651b2c3d,deptC,online,2,3,20,17.31
651b2c3e,deptB,walk-in,22,2,19,714.38
651b2c3e,deptB,walk-in,3,3,8,90.84
651b2c3e,deptA,kiosk,13,5,12,235.17
651b2c3d,deptB,walk-in,15,1,12,321.62
651b2c3d,deptC,online,22,5,10,164.67
651b2c3f,deptB,kiosk,14,2,20,199.91
651b2c3d,deptA,kiosk,8,5,10,94.84
651b2c3d,deptB,walk-in,15,3,15,338.74
651b2c3f,deptC,online,15,5,12,142.78
651b2c3d,deptB,kiosk,3,5,20,45.81
651b2c3f,deptB,kiosk,7,5,19,71.87
651b2c3d,deptA,walk-in,17,2,19,184.19
651b2c3e,deptA,walk-in,8,2,16,117.12
651b2c3d,deptA,online,3,3,13,25.38
651b2c3d,deptB,walk-in,5,3,9,93.98
651b2c3d,deptC,online,18,1,11,160.00
651b2c3e,deptC,online,11,0,11,123.13
651b2c3f,deptB,kiosk,2,0,20,46.40
651b2c3d,deptC,kiosk,1,5,9,13.78
651b2c3d,deptC,walk-in,12,6,12,173.73
651b2c3e,deptB,online,5,6,15,101.78
651b2c3d,deptA,online,0,5,15,9.48
651b2c3f,deptB,kiosk,17,1,11,201.47
651b2c3d,deptA,walk-in,7,5,9,81.20
651b2c3d,deptC,kiosk,22,0,12,300.47
651b2c3f,deptC,online,9,5,9,57.59
651b2c3e,deptC,walk-in,7,2,14,95.54
651b2c3d,deptC,online,0,0,8,6.96
651b2c3f,deptB,kiosk,10,1,10,163.49
651b2c3e,deptA,online,7,4,10,81.69
651b2c3f,deptB,online,2,0,20,38.55
651b2c3f,deptC,kiosk,9,0,15,60.05
651b2c3f,deptA,kiosk,11,4,10,102.18
651b2c3f,deptA,walk-in,8,3,20,98.36
651b2c3f,deptB,walk-in,11,6,19,235.41
651b2c3f,deptC,kiosk,12,1,14,94.07
651b2c3f,deptC,walk-in,4,6,13,65.62
651b2c3d,deptC,kiosk,14,0,14,147.57
651b2c3d,deptB,kiosk,12,2,15,187.65
651b2c3e,deptB,walk-in,9,3,19,239.94
651b2c3f,deptB,kiosk,10,3,15,129.61
651b2c3d,deptB,online,4,6,18,105.86
651b2c3e,deptB,walk-in,10,4,17,338.49
651b2c3f,deptA,online,1,5,20,14.41
651b2c3f,deptA,walk-in,7,1,17,104.03
651b2c3d,deptA,walk-in,8,0,14,128.43
651b2c3f,deptA,walk-in,7,6,20,93.78
651b2c3f,deptC,kiosk,6,3,17,58.50
651b2c3d,deptA,kiosk,0,6,15,11.67
651b2c3d,deptB,kiosk,1,3,9,39.59
651b2c3f,deptC,walk-in,5,1,9,42.07
651b2c3f,deptB,online,10,3,17,133.33
651b2c3d,deptA,online,19,4,10,128.25
651b2c3e,deptA,walk-in,22,4,19,477.48
651b2c3e,deptB,online,10,1,11,188.35
651b2c3f,deptB,walk-in,1,6,9,39.58
651b2c3e,deptA,walk-in,13,4,16,185.76
651b2c3f,deptC,kiosk,7,6,8,62.84
651b2c3d,deptC,online,13,5,19,109.16
651b2c3f,deptC,walk-in,19,0,18,208.36
651b2c3e,deptA,kiosk,12,3,13,153.79
651b2c3f,deptC,walk-in,10,6,13,111.79
651b2c3e,deptC,online,10,2,18,110.87
651b2c3d,deptC,walk-in,11,1,18,139.04
651b2c3f,deptB,online,9,2,20,110.66
651b2c3e,deptC,kiosk,22,6,10,289.70
651b2c3e,deptC,walk-in,13,2,13,209.96
651b2c3f,deptA,online,20,5,17,191.34
651b2c3e,deptB,online,0,0,13,23.66
651b2c3d,deptC,online,7,6,11,59.22
651b2c3d,deptC,walk-in,14,6,20,188.52
651b2c3d,deptC,online,24,4,10,117.59
651b2c3d,deptA,walk-in,9,2,9,121.90
651b2c3d,deptC,kiosk,11,0,12,96.62
651b2c3e,deptA,kiosk,18,0,11,281.88
651b2c3f,deptC,walk-in,4,2,13,48.50
651b2c3f,deptA,kiosk,12,6,19,164.63
651b2c3e,deptB,kiosk,18,6,19,548.98
651b2c3d,deptB,kiosk,13,3,16,229.34
651b2c3d,deptB,kiosk,13,5,8,274.44
651b2c3f,deptC,online,8,0,20,65.09
651b2c3d,deptA,kiosk,6,2,13,89.66
651b2c3d,deptA,kiosk,17,1,17,173.10
651b2c3e,deptA,online,2,1,13,40.89
651b2c3f,deptA,online,7,0,16,71.63
651b2c3e,deptB,kiosk,10,0,20,250.35
651b2c3f,deptC,walk-in,18,5,19,138.32
651b2c3d,deptB,walk-in,17,0,17,562.85
651b2c3d,deptA,kiosk,8,1,13,75.72
651b2c3e,deptB,walk-in,15,2,12,452.90
651b2c3e,deptC,online,3,4,9,45.85
651b2c3e,deptC,kiosk,0,3,15,7.01
651b2c3d,deptB,kiosk,7,2,17,123.03
651b2c3e,deptC,kiosk,8,5,8,104.50
651b2c3d,deptA,walk-in,13,0,20,161.20
651b2c3d,deptA,walk-in,11,6,12,234.41
651b2c3f,deptC,online,10,6,20,80.10
651b2c3f,deptB,kiosk,20,4,11,268.17
651b2c3d,deptC,online,12,3,19,110.36
651b2c3e,deptC,kiosk,8,2,10,88.50
651b2c3e,deptB,walk-in,0,1,14,22.49
651b2c3e,deptB,online,13,3,18,295.38
651b2c3e,deptB,online,15,2,14,234.83
651b2c3d,deptB,walk-in,12,4,16,212.43
651b2c3f,deptB,walk-in,11,1,17,194.16
651b2c3e,deptC,online,13,3,17,100.23
651b2c3d,deptC,walk-in,6,0,15,91.55
651b2c3d,deptB,kiosk,6,1,20,127.09
651b2c3e,deptA,online,15,5,15,174.72
651b2c3f,deptA,walk-in,5,6,20,87.69
651b2c3e,deptC,kiosk,10,4,8,103.52
651b2c3f,deptA,walk-in,7,6,10,110.87
651b2c3d,deptB,walk-in,12,1,13,312.43
651b2c3e,deptA,online,12,6,10,166.90
651b2c3e,deptB,kiosk,16,2,19,321.73
651b2c3d,deptB,online,19,2,17,309.48
651b2c3d,deptB,online,10,1,18,146.91
651b2c3f,deptA,online,13,5,13,124.20
651b2c3d,deptB,kiosk,18,0,11,359.56
651b2c3f,deptA,online,25,1,11,195.90
651b2c3f,deptA,kiosk,4,3,14,30.34
651b2c3f,deptC,online,19,5,12,144.89
651b2c3d,deptC,kiosk,19,1,10,175.40
651b2c3f,deptA,online,9,5,16,65.58
651b2c3d,deptB,kiosk,11,5,13,258.17
651b2c3e,deptC,online,14,3,8,114.80
651b2c3d,deptB,kiosk,15,3,13,325.80
651b2c3e,deptB,walk-in,13,1,14,325.85
651b2c3e,deptC,kiosk,15,1,10,114.09
651b2c3d,deptC,walk-in,10,3,15,128.28
651b2c3e,deptC,online,9,2,12,93.97
651b2c3f,deptB,walk-in,16,1,10,251.68
651b2c3e,deptC,kiosk,10,1,11,136.64
651b2c3d,deptA,kiosk,9,0,16,130.33
651b2c3f,deptB,kiosk,11,0,16,121.11
651b2c3d,deptC,walk-in,11,0,12,149.18
651b2c3f,deptC,online,7,3,12,59.74
651b2c3e,deptC,kiosk,9,0,8,98.28
651b2c3f,deptB,kiosk,6,1,20,103.00
651b2c3d,deptC,walk-in,9,1,9,100.94
651b2c3e,deptC,walk-in,1,0,9,30.04
651b2c3e,deptC,online,8,3,8,74.69
651b2c3d,deptA,walk-in,7,0,19,93.16
651b2c3e,deptC,online,13,1,12,156.37
651b2c3e,deptA,online,13,1,9,117.33
651b2c3d,deptA,online,2,0,20,29.09
651b2c3d,deptC,kiosk,9,1,16,95.50
651b2c3d,deptB,kiosk,15,5,20,263.56
651b2c3e,deptA,walk-in,12,3,18,202.25
651b2c3d,deptA,online,6,3,12,86.47
651b2c3d,deptC,online,22,2,19,200.45
651b2c3e,deptC,walk-in,13,5,8,160.32
651b2c3f,deptB,walk-in,6,1,13,117.62
651b2c3f,deptC,kiosk,9,1,20,55.59
651b2c3d,deptC,kiosk,10,6,16,89.36
651b2c3e,deptA,kiosk,16,2,11,237.51
651b2c3e,deptA,kiosk,11,3,12,210.22
651b2c3e,deptB,walk-in,19,5,10,438.06
651b2c3f,deptB,walk-in,6,5,13,163.88
651b2c3d,deptC,walk-in,5,0,16,81.28
651b2c3d,deptC,kiosk,11,0,17,71.30
651b2c3f,deptB,online,19,3,11,191.88
651b2c3d,deptC,online,13,4,20,91.77
651b2c3f,deptB,walk-in,21,0,18,340.01
651b2c3e,deptB,online,8,3,15,130.19
651b2c3d,deptB,walk-in,1,1,13,46.41
651b2c3e,deptC,kiosk,8,5,13,75.83
651b2c3f,deptA,online,7,6,11,76.83
651b2c3f,deptA,walk-in,3,3,15,53.51
651b2c3f,deptB,online,13,0,18,226.81
651b2c3d,deptB,online,9,3,17,173.46
651b2c3e,deptA,walk-in,8,4,18,140.67
651b2c3e,deptB,kiosk,15,2,12,384.54
651b2c3f,deptB,kiosk,18,5,19,333.34
651b2c3d,deptB,kiosk,9,4,17,201.75
651b2c3d,deptB,online,3,3,13,77.26
651b2c3e,deptB,online,8,0,18,172.88
651b2c3d,deptA,walk-in,10,5,10,126.94
651b2c3e,deptC,online,11,2,15,112.47
651b2c3e,deptA,walk-in,2,2,15,36.30
651b2c3f,deptA,kiosk,6,3,14,42.82
651b2c3d,deptC,kiosk,5,6,9,45.34
651b2c3f,deptC,online,4,5,9,23.86
651b2c3d,deptC,kiosk,5,4,9,57.44
651b2c3e,deptC,walk-in,13,6,16,134.44
651b2c3f,deptA,walk-in,23,3,11,380.38
651b2c3f,deptB,online,17,5,12,184.92
651b2c3f,deptA,online,24,5,11,199.31
651b2c3f,deptA,kiosk,19,5,17,270.27
651b2c3d,deptB,online,5,1,8,72.21
651b2c3e,deptC,online,2,2,9,24.66
651b2c3f,deptC,kiosk,13,2,16,57.45
651b2c3f,deptC,walk-in,7,1,19,89.88
651b2c3e,deptA,kiosk,10,3,13,147.38
651b2c3f,deptC,walk-in,21,2,11,194.87
651b2c3d,deptC,online,8,5,15,58.28
651b2c3e,deptA,kiosk,15,6,15,212.62
651b2c3f,deptA,walk-in,1,5,16,20.56
651b2c3d,deptB,kiosk,8,0,17,248.54
651b2c3f,deptA,kiosk,4,2,15,46.34
651b2c3d,deptB,kiosk,8,0,15,141.17
651b2c3d,deptA,online,0,6,15,9.90
651b2c3e,deptC,kiosk,10,2,14,116.51
651b2c3d,deptB,walk-in,8,5,18,165.31
651b2c3d,deptB,kiosk,18,6,10,316.53
651b2c3d,deptA,kiosk,9,6,19,171.59
651b2c3e,deptA,kiosk,20,5,19,325.56
651b2c3f,deptB,online,9,4,12,120.62
651b2c3f,deptC,kiosk,12,3,17,81.64
651b2c3f,deptB,walk-in,8,2,8,99.88
651b2c3d,deptB,kiosk,20,6,19,386.35
651b2c3e,deptA,walk-in,19,2,18,288.74
651b2c3f,deptA,walk-in,1,2,15,14.84
651b2c3e,deptC,online,10,4,9,68.10
651b2c3e,deptA,online,14,6,10,192.10
651b2c3e,deptC,kiosk,1,1,15,19.24
651b2c3d,deptB,kiosk,20,0,17,485.06
651b2c3e,deptC,online,3,3,16,34.27
651b2c3d,deptB,walk-in,3,4,20,62.80
651b2c3e,deptC,kiosk,6,2,16,62.44
651b2c3d,deptB,online,14,3,12,262.74
651b2c3f,deptC,walk-in,5,4,13,58.97
651b2c3d,deptA,walk-in,4,0,20,53.51
651b2c3e,deptB,walk-in,10,1,15,217.24
651b2c3f,deptA,kiosk,5,1,14,50.12
651b2c3f,deptC,kiosk,16,5,19,174.17
651b2c3d,deptC,kiosk,0,5,13,10.81
651b2c3d,deptA,walk-in,8,2,9,126.91
651b2c3d,deptB,online,7,5,11,135.45
651b2c3e,deptC,walk-in,17,2,11,294.64
651b2c3f,deptA,walk-in,3,6,16,52.98
651b2c3f,deptC,online,14,0,18,122.83
651b2c3f,deptB,walk-in,12,6,20,196.26
651b2c3d,deptC,online,10,1,19,86.35
651b2c3f,deptC,online,5,1,17,47.72
651b2c3f,deptB,walk-in,13,1,16,188.57
651b2c3f,deptA,walk-in,2,0,14,36.35
651b2c3f,deptC,online,18,0,19,97.19
651b2c3e,deptC,online,19,2,11,183.94
651b2c3f,deptC,online,9,5,18,59.55
651b2c3d,deptC,kiosk,2,2,16,24.16
651b2c3d,deptC,online,23,2,18,187.04
651b2c3e,deptC,online,9,5,10,86.02
651b2c3e,deptB,kiosk,7,2,20,179.65
651b2c3e,deptC,kiosk,8,2,8,99.48
651b2c3e,deptC,online,22,2,17,199.59
651b2c3e,deptB,walk-in,23,4,12,635.41
651b2c3e,deptC,walk-in,14,1,13,244.06
651b2c3d,deptA,walk-in,7,1,8,78.82
651b2c3f,deptB,walk-in,10,2,20,175.50
651b2c3e,deptA,online,12,4,13,150.90
651b2c3d,deptB,kiosk,12,6,9,248.11
651b2c3d,deptB,kiosk,11,6,12,263.38
651b2c3d,deptB,kiosk,3,3,8,56.38
651b2c3d,deptB,kiosk,4,0,14,88.03
651b2c3d,deptA,kiosk,15,0,18,199.59
651b2c3e,deptB,online,6,5,9,73.09
651b2c3d,deptA,kiosk,12,6,10,172.12
651b2c3e,deptA,online,18,2,10,201.34
651b2c3f,deptB,walk-in,4,5,14,70.12
651b2c3e,deptA,kiosk,11,0,17,173.82
651b2c3f,deptB,walk-in,14,0,15,203.52
651b2c3e,deptB,online,22,3,12,421.04
651b2c3f,deptA,walk-in,10,4,17,115.91
651b2c3e,deptB,online,3,0,14,62.21
651b2c3f,deptB,walk-in,13,3,9,212.39
651b2c3d,deptB,kiosk,9,3,11,177.41
651b2c3d,deptC,kiosk,5,4,9,56.98
651b2c3f,deptA,online,0,6,13,8.77
651b2c3f,deptA,online,2,2,8,15.41
651b2c3e,deptC,online,7,4,13,76.83
651b2c3d,deptB,walk-in,4,0,13,118.90
651b2c3e,deptB,online,0,2,9,11.02
651b2c3f,deptB,online,7,1,18,102.91
651b2c3d,deptA,online,12,3,12,153.63
651b2c3e,deptC,online,13,6,17,175.55
651b2c3e,deptB,online,5,2,20,82.18
651b2c3f,deptA,online,10,0,10,87.67
651b2c3d,deptA,kiosk,3,2,20,38.10
651b2c3d,deptC,kiosk,11,0,19,138.36
651b2c3d,deptB,kiosk,14,3,20,209.75
651b2c3d,deptB,kiosk,12,0,14,263.36
651b2c3e,deptA,online,12,2,18,162.59
651b2c3f,deptA,kiosk,10,2,19,105.60
651b2c3d,deptB,walk-in,2,6,16,46.64
651b2c3e,deptA,walk-in,6,1,10,82.33
651b2c3d,deptB,kiosk,16,1,18,265.14
651b2c3f,deptC,kiosk,20,1,11,216.21
651b2c3e,deptC,walk-in,9,6,13,142.37
651b2c3e,deptC,online,9,1,14,75.70
651b2c3d,deptC,kiosk,4,3,13,51.11
651b2c3f,deptB,online,6,2,16,69.51
651b2c3f,deptB,kiosk,10,4,10,155.13
651b2c3d,deptC,walk-in,11,0,16,156.04
651b2c3f,deptC,kiosk,20,3,11,161.59
651b2c3f,deptA,walk-in,5,0,8,73.20
651b2c3e,deptB,walk-in,5,6,8,137.97
651b2c3f,deptA,kiosk,5,4,17,68.29
651b2c3d,deptB,kiosk,18,2,19,412.36
651b2c3e,deptC,online,12,1,18,96.43
651b2c3d,deptA,kiosk,16,2,19,221.77
651b2c3d,deptA,online,12,6,17,151.37
651b2c3d,deptB,walk-in,7,0,20,225.22
651b2c3f,deptB,online,22,4,12,223.08
651b2c3d,deptC,walk-in,11,1,17,179.18
651b2c3d,deptC,kiosk,11,2,18,79.06
651b2c3d,deptA,kiosk,22,3,18,306.34
651b2c3d,deptB,walk-in,17,1,18,388.94
651b2c3d,deptB,kiosk,5,4,14,102.93
651b2c3e,deptA,walk-in,2,6,16,47.03
651b2c3e,deptC,kiosk,12,3,15,132.01
651b2c3d,deptA,kiosk,12,2,19,137.49
651b2c3d,deptA,online,10,5,10,112.51
651b2c3d,deptA,online,20,5,11,165.82
651b2c3d,deptA,walk-in,7,5,13,104.42
651b2c3d,deptB,online,11,4,9,173.09
651b2c3e,deptA,walk-in,3,4,16,52.67
651b2c3d,deptB,kiosk,0,6,16,18.12
651b2c3f,deptC,walk-in,19,6,17,257.44
651b2c3e,deptA,online,5,3,13,72.84
651b2c3d,deptA,walk-in,2,3,16,22.83
651b2c3e,deptA,online,0,2,8,10.48
651b2c3f,deptA,walk-in,10,1,15,103.08
651b2c3f,deptB,online,14,5,12,123.21
651b2c3f,deptB,kiosk,2,1,13,55.74
651b2c3f,deptA,kiosk,15,5,8,146.17
651b2c3e,deptB,online,1,3,16,34.17
651b2c3d,deptC,walk-in,13,3,16,157.52
651b2c3d,deptA,walk-in,13,4,15,156.29
651b2c3e,deptB,online,8,0,12,204.72
651b2c3d,deptB,kiosk,21,4,10,281.56
651b2c3e,deptB,walk-in,15,5,19,410.54
651b2c3f,deptA,kiosk,8,3,18,98.84
651b2c3f,deptA,online,0,4,8,6.13
651b2c3e,deptA,kiosk,14,6,9,181.33
